url,title,author,date,content
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=11943,[신규과정 67개] SW아카데미 4월 과정 안내♥,김예은A,,"안녕하세요 교육사업팀 김예은입니다.
25년도 4월 신규 과정으로 67개의 과정이 도입되었습니다.

5월부터 학습이 가능한 특화과정으로 ‘리눅스마스터’, ‘SQLD 자격증’ 과정과 ‘AI 프롬프트 엔지니어링 실무’ 과정, ‘Notion, Slack 등 협업툴을 활용하는 방법’ 등을 배우는 다양한 과정들이 도입되었습니다.
  과정명 앞 (상시)가 표기된 과정은 별도의 승인 없이 자유롭게 수강 가능하며
 특화과정은 아래의 수강 신청 방법을 따라 주시기 바랍니다.
 [특화과정 신청 안내]

- 수강신청기간 : 2025-4-15(화) ~ 2025-4-21(월)
- 학습기간 : 2025-5-1(목) ~ 2025-5-31(토)

- 교육비 결재 방법
1. 내 강의실 > 내 학습현황 > 수강신청이력
   승인 상태 [대기]로 표기된 교육과정에 대한 [결재상신] 진행
2. 교육구분은 사외교육으로 선택, 
   투입프로젝트 및 담당업무, 현업과의 연계(교육목적) 간단히 서술
   교육비용 30만원 미만 건 → 팀장 선택, 본부장 ""해당없음"" 선택
   교육비용 30만원 이상 건 → 팀장 선택, 본부장 선택하여 교육 신청 버튼 클릭
 꽃과 풀이 새롭게 돋아나는 봄, SW아카데미와 함께 학습의 성장이 이루어지는 시간 보내시길 바라겠습니다.
 상세한 과정 정보는 첨부 파일 참고 부탁드리며, 관련하여 궁금하신 사항은 교육사업팀으로 문의 부탁드립니다.
  문의처: 김예은 사원(yek2407@kyobo.com/ 02-708-6791)"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12120,[2차수 공개강의] 역량 강화 목적 교육 신청 안내,이은지,,"안녕하세요,
교육사업팀 이은지입니다.

2025년 역량강화 목적 2차수 공개강의(오프라인) 진행을 위한 수요조사를 시행합니다.
7월 2, 3주차에 총 8개 주제의 강의를 오픈할 예정입니다.

1. 아키텍쳐
2. 품질관리
3. 데이터베이스
4. 모바일서비스
5. Java Clean Code/Architecture의 이해와 성능개선
6. PM 역량강화
7. 리더십, 커뮤니케이션
8. 프레젠테이션(PT)교육

세부 교육내용과 일정, 신청방법 등의 세부 내용들은 첨부된 파일을 확인하시기 바랍니다.

* 교육 품의서 작성 시
교육비 기준으로 결재 라인이 달라지는 점 참고 바랍니다.

50만원 교육은 팀장 → 본부장 → 부문장 결재
7만원 교육은 팀장 전결 결재

신청기한은 5월 30일 금요일까지이며, 신청기한 내 품의서 결재까지 완료되어야 합니다.
신청 인원 수가 적은 과정은 폐강 됩니다.

마지막으로 신청 과정에서,
1. 강의에 포함되었으면 하는 내용
2. 일정과 관련된 내용
3. 기타 의견

이 있으시면 교육사업팀으로 연락주시거나, 본 게시물의 댓글에 남겨주세요. 적극 반영해보도록 하겠습니다!
바쁘시겠지만 개인개발, 역량개발을 위해 준비한 과정이오니 많은 참여 부탁 드리겠습니다.

감사합니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12122,[신규과정 68개] SW아카데미 5월 과정 안내♥,김예은A,,"안녕하세요.
교육사업팀 김예은입니다.
  ● 5월 신규 온라인 과정
이번 달에도 여러분의 성장과 역량 개발을 위한 자격증, 외국어, 자기 계발 등 68개 교육 과정을 새롭게 준비하였습니다!
바쁜 일상 속에서도 언제 어디서나 학습 가능한 SW 아카데미 상시 교육의 꾸준한 학습으로 자기 주도적인 성장을 이루시기 바랍니다.
  ● 7월 오프라인 과정
아울러, 업무 수행에 직접적으로 도움이 되는 핵심 역량을 다루는 오프라인 교육도 7월 개강을 앞두고 있습니다. 오프라인 과정은 5월 말까지 신청 가능하니, 많은 관심과 참여 부탁드립니다.
  다양하게 준비한 온라인, 오프라인 과정을 모두 학습할 수 있는 SW아카데미와 함께 개인 역량과 직무 전문성 모두 성장할 수 있는 5월이 되시기 바랍니다.
  상세한 과정 정보는 첨부된 파일을 참고해 주세요.
관련하여 궁금하신 사항은 교육사업팀으로 문의 주시기 바랍니다.
  문의처: 김예은 사원(yek2407@kyobo.com/ 02-708-6791)
  감사합니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12261,[신규과정 49개] SW아카데미 6월 과정 안내♥,김예은A,,"안녕하세요 교육사업팀 김예은입니다.
25년도 6월 신규 과정으로 49개의 과정이 도입되었습니다.
  과정명 앞 (상시)가 표기된 과정은 별도의 승인 없이 자유롭게 수강 가능합니다.
특화과정은 아래의 수강 신청 기간 내 ""결재상신""을 통해 다음 달 1일부터 한 달 동안 수강이 가능합니다.
(특화과정의 결재상신은 PC 버전의 SW아카데미에서만 가능합니다.)
  [특화과정 신청 안내]

- 수강신청기간: 2025.6.12.(목) ~ 2025.6.20.(금)
- 학습기간: 2025.7.1.(화) ~ 2025.7.31.(목)
  - 교육비 결재 방법
1. 내 강의실 > 내 학습현황 > 수강신청이력
   승인 상태 [대기]로 표기된 교육과정에 대한 [결재상신] 진행
2. 교육구분은 사외교육으로 선택, 
   투입프로젝트 및 담당업무, 현업과의 연계(교육목적) 간단히 서술
   교육비용 30만원 미만 건 → 팀장 선택, 본부장 ""해당없음"" 선택
   교육비용 30만원 이상 건 → 팀장 선택, 본부장 선택하여 교육 신청 버튼 클릭
  어느덧 초여름의 기운이 느껴지는 계절입니다.
무더위가 시작되기 전, 건강한 일상 보내시기를 기원합니다.
  상세한 과정 정보는 첨부 파일 참고 부탁드리며, 관련하여 궁금하신 사항은 교육사업팀으로 문의 부탁드립니다.
문의처: 김예은 사원(yek2407@kyobo.com/ 02-708-6791)"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12360,"[축] 보험기술개발팀 진효주 사원 ""SQLD"" 합격 (6/27)",이용주,,"보험기술개발팀 진효주 사원이 자격증을 취득하였습니다.

프로젝트로 바쁜 와중에 자기개발에 소홀하지 않고
틈나는 대로 학습한 결과로 좋은 결실을 맺었습니다.

진효주 사원에게 많은 축하 부탁드리겠습니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12401,[축하] IT기기사업팀 김성호차장 “Microsoft Azure Fundamentals” 합격 (6/26),이태성,,"IT기기사업팀 김성호 차장이 “Microsoft Azure Fundamentals” 자격증을 취득하였습니다.
  본인의 업무와 연관이 없지만 Apple 사업의 발전을 위해서 바쁜 와중에 틈나는 대로 학습한 결과로 좋은 결실을 맺었습니다.
  김성호 차장에게 많은 축하 부탁 드리겠습니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12402,[축하] ITO사업팀 장민준과장 “Apple Certified Support & IT Professional” 합격 (7/01),이태성,,"ITO사업팀 장민준 과장이 Apple 전문 기술 자격증인 “Apple Certified Support & IT Professional” 자격증을 취득하였습니다.
  프로젝트로 바쁜 와중에 본인의 업무와 연관이 없지만 Apple 사업의 발전을 위해서 틈나는 대로 학습한 결과로 좋은 결실을 
맺었습니다.
  장민준 과장에게 많은 축하 부탁드리겠습니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12403,[축하] ITO사업팀 손효빈사원 “Apple Certified Support & IT Professional” 합격 (7/03),이태성,,"ITO사업팀 손효빈 사원이 Apple 전문 기술 자격증인 “Apple Certified Support & IT Professional” 자격증을 취득하였습니다.
  프로젝트로 바쁜 와중에 본인의 업무와 연관이 없지만 Apple 사업의 발전을 위해서 틈나는 대로 학습한 결과로 좋은 결실을
맺었습니다.
  손효빈 사원에게 많은 축하 부탁드리겠습니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12440,[축] SW개발2팀 이현주과장 빅데이터 분석기사 고득점 합격(7/11),신동운,,"SW개발 2팀 이현주 과장님 빅데이터 분석 기사 자격증시험에 응시하여 
고득점으로 합격하였습니다(7/11).

프로젝트 중에 주경야독 하신 이현주과장님께 많은 축하 응원 부탁드립니다"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12442,[신규과정 112개] SW아카데미 7월 과정 안내♥,김예은A,,"안녕하세요 경영지원실 김예은입니다.
25년도 7월 신규 과정으로 112개의 과정이 도입되었습니다.
교보DTS에서 IT전문자격증으로 인증하고 있는 SQLD, 빅데이터 분석 기사 등 자격증 취득 과정과 협상의 기술, PT&기획서 작성하기 등 다양하고 유익한 과정을 준비해보았습니다.

과정명 앞 (상시)가 표기된 과정은 별도의 승인 없이 자유롭게 수강이 가능하며, 특화과정은 아래의 수강 신청 기간 내 “결재상신”을 통해 다음 달 1일부터 한 달 동안 수강이 가능한 점 참고 부탁드립니다. 
(특화과정의 결재상신은 PC 버전의 SW아카데미에서만 가능합니다.)
  [특화과정 신청 안내]
  - 수강신청기간: 2025.7.14.(월) ~ 2025.7.21.(월)
- 학습기간: 2025.8.1.(금) ~ 2025.8.31.(일)
  - 교육비 결재 방법
1. 내 강의실 > 내 학습현황 > 수강신청이력
   승인 상태 [대기]로 표기된 교육과정에 대한 [결재상신] 진행
2. 교육구분은 사외교육으로 선택, 
   투입프로젝트 및 담당업무, 현업과의 연계(교육목적) 간단히 서술
   교육비용 30만원 미만 건 → 팀장 선택, 본부장 ""해당없음"" 선택
   교육비용 30만원 이상 건 → 팀장 선택, 본부장 선택하여 교육 신청 버튼 클릭
  연이은 폭염 소식이 들려오네요. 
더운 날씨에 몸과 마음 지치시지 않도록 건강에 유의하시길 바라겠습니다. 
감사합니다.
  상세한 과정 정보는 첨부 파일 참고 부탁드리며, 
관련하여 궁금하신 사항은 경영지원실 김예은 사원에게 문의 부탁드립니다.
  문의처: 김예은 사원(yek2407@kyobo.com/ 02-708-6791)"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12625,[신규과정 70개] SW아카데미 8월 과정 안내♥,김예은A,,"안녕하세요, 경영지원실 김예은입니다.
2025년 8월 신규 과정으로 총 70개 과정이 개설되었습니다.



 ICT, IT 프로그래밍, 데이터 분석, Biz Skill 등 다양한 분야의 과정이 도입되었으니 
학습을 통해 배움과 성장을 이루는 한 달이 되시길 바랍니다.
 전체 과정 정보는 첨부 파일 참고 부탁드리며, 
관련하여 궁금하신 사항은 경영지원실 김예은 사원에게 문의 부탁드립니다.
 입추가 지나 아침·저녁으로 선선한 바람이 느껴지지만, 낮 기온은 여전히 높습니다. 
건강에 유의하시고, 시원하고 활기찬 8월 보내시길 바랍니다. 
감사합니다.
  문의처: 김예은 사원(yek2407@kyobo.com/ 02-708-6791)"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12666,[교육안내] DELL Technologies / Forum 공유,이은지,,"안녕하세요.
경영지원실 이은지입니다.
 Dell에서 진행하는 Technologies / Forum 정보를 공유 드립니다.
 ■ 행사일정: 9월 17일(수) 09:00 - 17:30
■ 행사장소: 서울 코엑스 컨벤션 센터(1-3F)
■ 행사참여: (개인별) 세미나 등록 → SW아카데미 오프라인 교육 품의서 작성 → 승인 완료 후, 세미나 참여
  ☞ 세부 내용 알아보기 URL(클릭)

☞ 세미나 등록하기 URL(클릭)
 교육 관련 문의사항이 있으신 경우
경영지원실 이은지 대리(ejl2210@kyobodts.co.kr)에게 연락 주세요.
 감사합니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12761,"[축하] AI사업팀 6명, ""AWS Certified AI Practitioner"" 합격 (8/27)",박성호A,,"하기 AI사업팀 6명이 8월 27일 AWS의  AI 자격증인 “AWS Certified AI Practitioner” 를 취득하였습니다.
 - 정동진 대리
- 황재찬 대리
- 여지혜 사원
- 김종호 사원
- 문영은 사원
- 김지후 사원
 팀의 전문성과 개인의 역량 강화를 위해 바쁜 업무 속에서도 틈틈이 학습하며 도전한 결과, 이처럼 값진 결실을 맺게 되었습니다.
노력한 팀원들에게 많은 축하와 격려 부탁 드리겠습니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12762,[신규과정 47개] SW아카데미 9월 과정 안내♥ (상시교육),김예은A,,"안녕하세요, 경영지원실 김예은입니다.
2025년 9월, 총 47개의 상시 과정이 새롭게 개설되었습니다.
 이번 신규 과정은 다양한 키워드를 중심으로
업무 능력 강화과 자기 계발에 실질적인 도움이 될 수 있도록 구성하였습니다.
 관심있는 분야의 과정을 검색해보시고,
아침저녁으로 선선한 이 가을, 배움으로 더욱 뜻깊게 채워보시기 바랍니다.
 과정 관련 문의는 경영지원실 김예은 사원에게 부탁드립니다.
감사합니다.
 문의처: 김예은 사원(yek2407@kyobo.com/ 02-708-6791)"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12800,"[교육안내] 교보그룹 임직원 대상, AI 강연 안내",이은지,,"안녕하세요.
경영지원실 이은지입니다.
 교보생명에서 진행하는
교보그룹 AI 강연 정보를 공유 드립니다.

■ 강연주제: [AI 전환 시대, 국가와 산업의 새로운 기회] 글로벌 경쟁력의 핵심 축: AI와 생명과학의 융합
      - AI가 글로벌 산업과 국가 경쟁력을 어떻게 변혁 시키고 있는가
      - 변화의 흐름 속에서 AI로의 전환과 생명과학 기술이 어떻게 맞닿고 있는가
 ■ 강연일정: 9/16 (화), 15:00 ~ 16:00
 ■ 강연장소: 교보생명 본사 23층 대산홀
 ■ 강연자: 김우연
      - AI 신약개발사 히츠(HITS) 대표
      - KAIST 화학과/데이터사이언스 대학원 교수
      - 2020 대한화학회 젊은물리화학자상 수상
 ■ 강연참여: 아래 두 가지 경로를 통해 강연 신청을 모두 진행 해주시기 바랍니다.
     ① 개인별 참석 QR로 참석 신청
              ② SW아카데미 → 오프라인교육 수강신청 → 내 강의실 수강신청이력 [결재상신] 후 팀장 전결 승인 必

관련하여 문의사항이 있으신 경우
경영지원실 이은지 대리(ejl2210@kyobodts.co.kr)에게 연락 주세요.
 감사합니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12824,[신규과정 6개] SW아카데미 9월 과정 안내♥ (특화교육),김예은A,,"안녕하세요, 경영지원실 김예은입니다.
2025년 10월에 수강하실 수 있는 총 295개의 특화 과정 안내드립니다.
 특화과정은 아래의 수강 신청 기간 내 ""결재상신""을 통해 다음 달 1일부터 한 달 동안 수강이 가능합니다.
(특화과정의 결재상신은 PC 버전의 SW아카데미에서만 가능합니다.)
 [특화과정 신청 안내]
 - 수강신청기간: ~ 2025.9.25.(목)
- 학습기간: 2025.10.1.(수) ~ 2025.10.31.(금)
- 교육비 결재 방법
 1. 내 강의실 > 내 학습현황 > 수강신청이력
   승인 상태 [대기]로 표기된 교육과정에 대한 [결재상신] 진행

2. 교육구분은 사외교육으로 선택, 
   투입프로젝트 및 담당업무, 현업과의 연계(교육목적) 간단히 서술
   교육비용 30만원 미만 건 → 팀장 선택, 본부장 ""해당없음"" 선택
   교육비용 30만원 이상 건 → 팀장 선택, 본부장 선택하여 교육 신청 버튼 클릭
 상세한 과정 정보는 첨부 파일 참고 부탁 드리며
관련하여 궁금하신 사항은 경영지원실 김예은 사원에게 문의 주세요.
 문의처: 김예은 사원(yek2407@kyobodts.co.kr / 02-708-6791)"
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12840,"[축] 보험SW개발팀 진주현 사원 ""SQLD"" 합격 (9/19)",김수현A,,"보험SW개발팀 진주현 사원이 SQLD 자격증을 취득하였습니다.

프로젝트 종료이후 힐링을 하면서 자기개발을 통해
좋은 결실을 맺었습니다.

진주현 사원에게 많은 축하 부탁드리겠습니다.

축하합니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12861,[교육후기] 커뮤니케이션 오프라인 교육 수강후기,김예은A,,"안녕하세요! 경영지원 김예은 사원입니다.
 지난 9월 19일 교보DTS 조직장, PM, 현장대리인, 영업 등 커뮤니케이션, 소통에 관심이 있는 교육 참여 희망자를 
대상으로 커뮤니케이션 교육(부제: 레고 시리어스 플레이)이 진행되었습니다. 

이번 교육은 HRD 분야에서 오랜 경험을 쌓아온 문충효 강사님을 모시고 진행되었으며, 
참가자들은 레고를 함께 조립하고 만지는 활동을 통해 오감을 활용하며 강의를 들을 수 있었습니다.
특히 적극적 경청, 저맥락 대화 등 효과적인 소통 방법을 직접 체험하며 배우는 뜻깊은 시간이 되었습니다.
생생한 교육 현장 여러분들께도 공유드립니다.
 [SW아카데미 교육후기]

 1) SW아카데미 접속 → [학습후기] → [학습결과공유] 클릭하기
2) 교육 후기 바로가기 링크: 
https://edu.kyobo-academy.com/web/resultShare/detail/1020?menuSeq=202&topMenuSeq=201&menuUrl=%2Fweb%2FresultShare%2Flist&id=1020
* 로그인 시 아이디/비밀번호: 사번/사번

앞으로도 진행되는 교육에 많은 관심과 참여 부탁드립니다.
감사합니다."
https://km.kyobodts.co.kr/bbs/bbs.do?method=get&coid=156&ctid=313&bbsId=B0000039&docNumber=12864,[이벤트] 학습이벤트 안내드립니다.,이승훈,,"안녕하세요,
교육부서 이승훈입니다.
 2025년 학습이벤트를 시행합니다!
 2가지 학습 이벤트가 있는데, 자세한 내용은 이번 3호로 발간된 교보DTS매거진을 참고해주세요.
 감사합니다!"
